NAME	TITLE	SCORE	
SEC23B		-14.8321	
ARHGEF39		-14.8338	
IP6K1		-14.8428	
C3orf18		-14.8501	
HRNR		-14.858	
LAG3		-14.861	
PLEKHG3		-14.8626	
WIPF2		-14.864	
HCN3		-14.8655	
RNF103		-14.8716	
IL2RG		-14.8773	
FGFR1OP		-14.8851	
SYN3		-14.8855	
SLC51B		-14.8877	
RPGRIP1L		-14.8928	
ARHGEF18		-14.8939	
GPR108		-14.9073	
CSAD		-14.9081	
MMS22L		-14.92	
RAB29		-14.9364	
LRRN2		-14.954	
SMAD7		-14.9591	
TGDS		-14.9656	
CDR2		-14.9664	
ZKSCAN3		-14.9734	
ATP5PO		-14.9785	
TFAP2E		-14.9823	
FAM153A		-14.9859	
MAP4K1		-14.9995	
TM7SF3		-15.0	
STOML1		-15.0046	
APOL2		-15.0056	
JAKMIP2		-15.009	
CD83		-15.0092	
ALDH1A2		-15.0106	
P4HTM		-15.0145	
HLA-DMB		-15.0154	
CEP164		-15.0183	
HLF		-15.0243	
GPRC5D		-15.0247	
ZSCAN5A		-15.025	
SUCLG1		-15.0275	
ZNF597		-15.0309	
ZNF700		-15.0356	
SPEF1		-15.037	
ACE		-15.0445	
ZC3H7B		-15.0488	
N6AMT1		-15.0554	
BCHE		-15.0564	
MTA1		-15.0569	
CTSB		-15.0651	
CD320		-15.066	
FAM216A		-15.0661	
CCDC115		-15.0674	
ENPEP		-15.0721	
GAB1		-15.0723	
UTRN		-15.0735	
NME7		-15.076	
AURKB		-15.0771	
CRYL1		-15.0818	
SLC27A5		-15.0838	
NOL4		-15.0843	
C1QTNF12		-15.0871	
HAUS4		-15.0879	
PLA2G2A		-15.0912	
MAL2		-15.1011	
VPS35		-15.1011	
DRAM1		-15.1101	
BASP1		-15.1127	
GPR35		-15.1158	
ARHGEF28		-15.1164	
ZNF99		-15.1172	
CAB39L		-15.1255	
SGMS2		-15.1272	
ZSCAN4		-15.1285	
NDUFB1		-15.1377	
ADCY7		-15.1392	
CENPC		-15.1413	
ERP27		-15.1419	
CXCR4		-15.1491	
RASGEF1A		-15.1524	
INSYN2B		-15.1531	
MIPEP		-15.1586	
CLEC4F		-15.1705	
GLS2		-15.1756	
ITPR2		-15.1764	
TREM2		-15.1833	
EPS8L1		-15.1864	
PTCHD4		-15.1928	
IL3RA		-15.1941	
C4orf47		-15.1962	
PRDX5		-15.1975	
CCN6		-15.1977	
SCARA5		-15.2075	
OLR1		-15.218	
HIST2H2AC		-15.2204	
CARD9		-15.2216	
PODN		-15.2277	
ADM2		-15.2281	
ATF3		-15.2312	
CANT1		-15.2328	
EML4		-15.2382	
SREBF2		-15.2444	
MERTK		-15.2504	
FADS3		-15.2543	
BAIAP2L1		-15.2568	
ZNF829		-15.2587	
MEA1		-15.2591	
FGF5		-15.2597	
ZNF699		-15.2637	
ADAD2		-15.2696	
PLA2G4B		-15.2709	
RLN2		-15.2723	
ZNF606		-15.275	
GLYATL2		-15.2756	
ZNF708		-15.2758	
SIRT6		-15.2853	
FNDC3A		-15.2898	
TMEM199		-15.293	
UGGT2		-15.2986	
MLEC		-15.301	
TMX3		-15.301	
KIF22		-15.3079	
PROKR2		-15.3128	
GRIA3		-15.3142	
CMC2		-15.3229	
ILDR1		-15.327	
INKA2		-15.3287	
MIA		-15.332	
MAATS1		-15.3383	
GCNT3		-15.3594	
S100B		-15.3635	
REEP3		-15.3638	
PXMP2		-15.371	
METTL7B		-15.375	
KLRD1		-15.381	
TMEM126A		-15.39	
CCDC116		-15.392	
ATP5F1E		-15.3931	
BIRC5		-15.3939	
ANGPTL5		-15.4082	
SRGAP2C		-15.4141	
KLK1		-15.4165	
DYNC1I1		-15.4244	
ODF3L1		-15.4284	
ALG12		-15.4312	
C3AR1		-15.4341	
GPR3		-15.4346	
IRAK4		-15.4384	
MFSD6L		-15.4399	
POU2F2		-15.4437	
NHS		-15.4445	
SKA1		-15.4515	
RBM47		-15.4565	
ANKRD42		-15.4576	
PRR5		-15.4585	
IGSF6		-15.4664	
UBE2U		-15.4677	
S1PR5		-15.4822	
COG5		-15.484	
CPNE8		-15.496	
IDNK		-15.5009	
FCN2		-15.5019	
DNLZ		-15.502	
TTC30B		-15.5055	
MS4A7		-15.506	
GOLGA8M		-15.506	
SPATA17		-15.5105	
CEP44		-15.5218	
KCNIP1		-15.525	
MSANTD2		-15.526	
TSPOAP1		-15.5326	
ADAM9		-15.5354	
MGARP		-15.5393	
FCHO1		-15.5396	
EPHB2		-15.5451	
CASP6		-15.5455	
LRRC55		-15.5493	
PDP1		-15.567	
TF		-15.5816	
SLC1A5		-15.5852	
NEK5		-15.5895	
IL11		-15.6012	
THSD7A		-15.6046	
SELENOF		-15.6073	
PRKCSH		-15.6079	
CSTB		-15.6093	
PPP1R18		-15.61	
PNMA6A		-15.6139	
SLC45A1		-15.6221	
KIAA1841		-15.6251	
FERMT2		-15.6262	
ALDH1L2		-15.6351	
NEK3		-15.6377	
IFIT3		-15.6383	
PIM2		-15.6398	
FAM162B		-15.6409	
SLC24A5		-15.6411	
ASIC3		-15.6455	
TP53TG3D		-15.6467	
MGST3		-15.6474	
SYTL4		-15.6523	
TPO		-15.6536	
COX18		-15.6582	
MLF1		-15.6692	
RSPO1		-15.672	
IGFBP3		-15.6739	
KIF4A		-15.6769	
PLXNA1		-15.6792	
BAIAP2		-15.6804	
KMT5C		-15.6837	
PRRT2		-15.684	
CATSPERB		-15.6883	
CDYL2		-15.6951	
HIST1H2BD		-15.6952	
EFNA3		-15.6958	
CLEC4E		-15.6982	
TLE6		-15.6983	
SCN9A		-15.7064	
DGUOK		-15.718	
SRSF6		-15.7286	
FCGR1B		-15.7379	
PCNX3		-15.7427	
PDIA5		-15.7457	
HEXA		-15.7544	
DHDDS		-15.7573	
ZNF468		-15.7579	
ROCK1		-15.7583	
DDX5		-15.7621	
NSMF		-15.7626	
SLC16A4		-15.7738	
CRHR2		-15.7802	
ECM2		-15.7809	
SLC8B1		-15.7815	
CYBB		-15.7844	
TRPC3		-15.7869	
HLA-DMA		-15.7871	
FGD2		-15.788	
EEF1AKMT3		-15.7881	
PLCL1		-15.7888	
PROM2		-15.7974	
TMEM121B		-15.7987	
UQCRHL		-15.7988	
NTN5		-15.7995	
COMMD4		-15.8013	
CHRFAM7A		-15.8047	
WDR45B		-15.8109	
RASSF1		-15.8132	
BUB1B		-15.8155	
SCNN1D		-15.8241	
GRB14		-15.825	
WDR17		-15.8264	
LHX2		-15.8283	
SALL4		-15.8321	
SAP30		-15.8335	
SLC44A1		-15.836	
ICAM5		-15.8386	
LEKR1		-15.8431	
SLC28A3		-15.8471	
ITGA4		-15.8494	
CNNM1		-15.8532	
TRIM69		-15.8545	
BMP4		-15.8577	
CCS		-15.858	
TRAPPC1		-15.8631	
WDR63		-15.8634	
CRYZ		-15.8644	
SSC5D		-15.8655	
MYBL2		-15.8682	
YEATS2		-15.8695	
AP4B1		-15.8716	
RBMXL1		-15.8724	
NDUFS6		-15.8769	
NMRK2		-15.8779	
NDNF		-15.8795	
RAB17		-15.8819	
ATP5MC3		-15.8841	
LRRC10B		-15.8893	
ADCK5		-15.8939	
DHRSX		-15.9028	
FAM71F2		-15.9073	
ASGR2		-15.9107	
FOLR3		-15.9118	
ZNF506		-15.9249	
BCL2A1		-15.9417	
PGLYRP1		-15.9468	
RASL12		-15.9473	
NOTCH3		-15.9519	
YDJC		-15.958	
ZNF440		-15.9759	
NCKAP1L		-15.9814	
WFDC1		-15.9868	
CDC6		-15.991	
APOO		-16.0002	
CYP2R1		-16.0023	
CD209		-16.005	
LYRM1		-16.0066	
B9D1		-16.0219	
TBX10		-16.0256	
MAP11		-16.0313	
TROAP		-16.0415	
CBL		-16.0447	
SNX14		-16.0479	
COTL1		-16.0532	
TLR2		-16.0567	
PDCD6		-16.0611	
ARCN1		-16.0668	
KYNU		-16.0684	
SPATA6L		-16.0818	
RUVBL1		-16.0841	
CAMP		-16.0854	
ROPN1		-16.0885	
GPATCH11		-16.0949	
CD163L1		-16.0965	
NENF		-16.1106	
CPLANE2		-16.1189	
ARNTL2		-16.1194	
FN3KRP		-16.1203	
CCNA2		-16.1238	
ATP5F1C		-16.1271	
NR2F6		-16.1342	
NISCH		-16.1421	
CFAP410		-16.1468	
TIMP4		-16.1497	
PLEKHG1		-16.1561	
RNPEP		-16.1593	
FAM177A1		-16.1758	
FPR3		-16.1824	
STAT2		-16.184	
KCTD12		-16.1855	
MAPK7		-16.1889	
MMD		-16.1896	
ITGAL		-16.192	
RCCD1		-16.1925	
DNAJC4		-16.1961	
ESCO2		-16.1966	
SEPTIN11		-16.1966	
XRCC3		-16.1968	
WDR1		-16.1979	
METTL18		-16.2037	
LCP2		-16.2044	
PMVK		-16.2133	
TRAF5		-16.2196	
DYNLRB1		-16.2264	
EPHA6		-16.2347	
IGSF1		-16.2357	
OR2H2		-16.2376	
RCBTB2		-16.2401	
HSH2D		-16.2555	
SHKBP1		-16.258	
CEP19		-16.2654	
GPRASP1		-16.2659	
CLPTM1L		-16.2734	
PTPDC1		-16.2746	
KCNJ3		-16.281	
RAB27A		-16.2864	
SOWAHD		-16.2922	
ELANE		-16.2938	
DUOXA2		-16.2951	
ZNF233		-16.3194	
ADGRL4		-16.3226	
TSPAN10		-16.3241	
EPHB3		-16.3262	
WDR11		-16.3301	
CLSPN		-16.3364	
FANK1		-16.3378	
MYRFL		-16.3422	
NDUFB6		-16.3428	
TMEM150B		-16.3539	
NSG2		-16.3575	
LTBP2		-16.3614	
PTX3		-16.3624	
FABP4		-16.3673	
ZNF22		-16.372	
FBXO7		-16.3768	
HELLS		-16.3797	
ADAM28		-16.3865	
FBXO5		-16.3871	
EPHX2		-16.3883	
CTSL		-16.3947	
MXD4		-16.4017	
REEP6		-16.4035	
PCSK5		-16.4045	
LDLRAD2		-16.4129	
DNMT1		-16.4162	
P2RX7		-16.4177	
TSKU		-16.418	
TIGD3		-16.4244	
PURG		-16.4299	
PCDH15		-16.4337	
IQCD		-16.4358	
MGAT2		-16.4425	
MPHOSPH8		-16.4451	
KIAA1586		-16.4477	
ADGRE2		-16.4517	
MTRNR2L1		-16.4545	
PYROXD2		-16.461	
FGF7		-16.4718	
SLC2A12		-16.4739	
CEP170B		-16.4754	
FARP1		-16.4906	
CLMP		-16.4957	
DPP4		-16.4983	
MAN1B1		-16.4983	
NMUR1		-16.512	
C6orf163		-16.5205	
DISP1		-16.5256	
FERMT3		-16.5286	
MYO7A		-16.5345	
CUL4B		-16.5375	
ENOSF1		-16.5416	
CLBA1		-16.5447	
TTLL3		-16.5587	
RUNDC3A		-16.569	
CENPK		-16.5736	
MAPK3		-16.5776	
TOE1		-16.5779	
KRBA2		-16.5784	
MROH7		-16.5841	
FAM111B		-16.5851	
PRPSAP2		-16.5968	
ZNF780B		-16.6081	
ZNF613		-16.6111	
MYL3		-16.619	
EPHA5		-16.6239	
LDLRAD4		-16.6249	
HSPA1A		-16.6255	
EVI2A		-16.6299	
APOBEC3H		-16.6349	
NDUFAB1		-16.6421	
ZNF432		-16.6434	
ANKDD1A		-16.6492	
CNTN2		-16.6665	
FBXL14		-16.6788	
ZNF737		-16.6837	
PNMA8A		-16.6843	
DPH7		-16.6881	
ARPC3		-16.6935	
STX7		-16.6993	
SPINT1		-16.7077	
CLEC12A		-16.7084	
LENG8		-16.7099	
CXCL8		-16.7174	
ALOX15		-16.7231	
SINHCAF		-16.7256	
NEGR1		-16.7312	
TLR6		-16.7355	
SLC19A1		-16.7384	
SPATC1L		-16.7444	
KCNJ1		-16.747	
CYP2S1		-16.7499	
TMEM169		-16.7512	
HSD17B4		-16.7522	
MPEG1		-16.7616	
MNDA		-16.7654	
FBLN2		-16.7718	
YWHAZ		-16.7787	
DCUN1D3		-16.7837	
MFAP4		-16.7838	
MYO6		-16.7931	
KIF6		-16.7994	
PRKCD		-16.806	
SULT1A2		-16.8221	
TBC1D10C		-16.826	
NDUFS5		-16.8284	
COL6A3		-16.83	
CFD		-16.8302	
ADAMTSL5		-16.8323	
SLA		-16.8372	
NRN1		-16.8427	
ARHGEF35		-16.843	
RNF26		-16.8481	
SLC2A11		-16.863	
ESPL1		-16.8746	
ZNF226		-16.8753	
SAMSN1		-16.8833	
TFR2		-16.8923	
DHX58		-16.8934	
HSPA1B		-16.8991	
TCF4		-16.9015	
MTHFR		-16.9021	
TMX2		-16.9075	
NFIA		-16.909	
TLCD1		-16.9096	
JAG2		-16.9103	
KLF2		-16.9145	
EXOC3L4		-16.9161	
CFB		-16.9196	
BATF		-16.9332	
TCIM		-16.9339	
MSLN		-16.9419	
MTIF3		-16.943	
ACTR8		-16.9494	
AMT		-16.9501	
FAM166C		-16.959	
TMEM59		-16.9604	
CD302		-16.961	
GAS2L3		-16.9632	
GALT		-16.9655	
NDUFB8		-16.9655	
RAB9B		-16.9703	
NUP42		-16.9719	
DNM1		-16.9758	
SPON2		-16.9786	
PCDHB10		-16.9797	
TUBB1		-16.9802	
NES		-16.9859	
MT-ND5		-16.9869	
ZBED8		-16.9871	
ZNF660		-16.9939	
ASGR1		-16.9944	
APOL4		-17.0034	
MKI67		-17.0037	
TMIGD3		-17.0068	
PODNL1		-17.0083	
NHSL2		-17.0134	
ATP13A3		-17.0216	
ZNF701		-17.0296	
OGG1		-17.0406	
CD180		-17.0442	
LZTS2		-17.0515	
KDF1		-17.0599	
CTLA4		-17.0651	
CTBS		-17.0653	
SCIMP		-17.0706	
FUBP3		-17.0723	
STX3		-17.0856	
CLK2		-17.0876	
NRG1		-17.0906	
CCDC61		-17.0981	
LAMA3		-17.0992	
TTYH2		-17.1027	
SPAG16		-17.1056	
BMP1		-17.1067	
ATP5MD		-17.1149	
USP6NL		-17.1168	
AXL		-17.1178	
RAB4B		-17.1217	
PCDHGA7		-17.1372	
TEN1		-17.1387	
CXCL3		-17.1436	
COX7A2L		-17.1458	
TMEM138		-17.1469	
SRC		-17.1514	
CRISPLD2		-17.1516	
DFFB		-17.1562	
MYT1		-17.1562	
KRTAP5-1		-17.1585	
VIM		-17.1693	
PAPSS2		-17.1694	
SLC1A2		-17.1719	
GRAMD4		-17.1723	
KCNA5		-17.1748	
NMB		-17.177	
TSNAXIP1		-17.1772	
KIF23		-17.1886	
KCNK5		-17.1892	
INPP5D		-17.1975	
KLRF1		-17.2002	
PDZD7		-17.2156	
ARL6		-17.2178	
HMCN1		-17.2299	
CRLF3		-17.2414	
TNFSF10		-17.2428	
GABRD		-17.2444	
LEF1		-17.249	
ANXA1		-17.2495	
CCNY		-17.2497	
GPM6B		-17.2648	
TTC21A		-17.2738	
SERPING1		-17.2931	
KIAA1210		-17.2932	
ENO4		-17.3004	
GATAD1		-17.3014	
JUP		-17.3015	
TMEM184B		-17.3021	
NRIP3		-17.3063	
ZNF224		-17.3076	
ADRA2C		-17.3139	
HIST2H2BF		-17.3209	
CCDC180		-17.3222	
PML		-17.323	
RNF150		-17.328	
GLIS1		-17.3291	
ACSS1		-17.3296	
DOCK2		-17.3315	
SECTM1		-17.3328	
FAM200B		-17.3398	
ZNF521		-17.3405	
ZNF345		-17.3414	
ZNF44		-17.3448	
ZSWIM3		-17.3539	
PCID2		-17.3553	
LTBP3		-17.3624	
MMP9		-17.3684	
TMED7		-17.3687	
EVL		-17.3699	
HACD3		-17.37	
SLC41A2		-17.372	
DBNL		-17.3737	
NSUN7		-17.3886	
MIER2		-17.3897	
ITGB3		-17.3904	
TNS2		-17.3961	
MYO1G		-17.4019	
AP3M2		-17.4206	
LNX1		-17.4207	
CHKA		-17.4319	
IGF1R		-17.4358	
ZFP69B		-17.4362	
ZNF141		-17.4459	
KHDC1		-17.453	
TUSC1		-17.4667	
CYP2U1		-17.4708	
YJEFN3		-17.4736	
PLA2G12B		-17.4795	
IRX3		-17.4894	
RBIS		-17.4951	
C12orf57		-17.5131	
TSKS		-17.5133	
SWAP70		-17.5175	
ARMH3		-17.5187	
SULF1		-17.5284	
SNAI2		-17.5307	
PTPRA		-17.538	
IQSEC1		-17.5482	
AMIGO2		-17.5489	
TLR8		-17.5526	
ACTB		-17.5638	
ATP5ME		-17.5665	
KCND1		-17.5793	
NLGN3		-17.5813	
FAM221A		-17.5921	
ARHGAP45		-17.5932	
DLEC1		-17.5943	
CLDND1		-17.6019	
YPEL4		-17.6026	
APBB1IP		-17.6139	
PXDC1		-17.6143	
WDR49		-17.6147	
HPCAL1		-17.6165	
BNC1		-17.6216	
SPATA20		-17.623	
HLA-G		-17.6242	
FRYL		-17.6287	
CAMSAP3		-17.6292	
CETN3		-17.6385	
ATG9B		-17.6418	
CCDC74B		-17.6477	
ZNF117		-17.6563	
RCAN2		-17.6638	
KITLG		-17.6645	
WDSUB1		-17.6735	
RASSF9		-17.6779	
SOCS2		-17.6818	
NR1H3		-17.6832	
UCP1		-17.6878	
NKX2-6		-17.6896	
SPATC1		-17.7077	
STARD9		-17.716	
OPN1SW		-17.719	
CNTD1		-17.721	
BTK		-17.7272	
SOX4		-17.7356	
FAM156B		-17.7385	
MTCP1		-17.7398	
PCDHGB3		-17.7404	
MMP24OS		-17.7474	
COMMD1		-17.752	
TXNDC17		-17.7533	
OLFML3		-17.7589	
PGM3		-17.7757	
CSF2RA		-17.7822	
C3orf62		-17.7825	
TMEM132C		-17.7835	
IQCA1		-17.7875	
TMTC3		-17.7903	
ZNF107		-17.7925	
CRADD		-17.7925	
ZNF761		-17.7948	
CEP152		-17.797	
CD300LB		-17.798	
LSR		-17.8039	
KCNAB1		-17.8043	
AARS2		-17.8059	
BET1L		-17.8134	
SBF2		-17.814	
IQGAP3		-17.8155	
PSRC1		-17.8188	
USP46		-17.8285	
ARHGAP29		-17.8291	
LILRA1		-17.838	
MRPL54		-17.8408	
ASMTL		-17.8442	
DUOXA1		-17.8448	
ITGAM		-17.8474	
TKT		-17.8511	
ARHGAP22		-17.8602	
TAZ		-17.8615	
ZNF121		-17.8667	
RECQL4		-17.8699	
ALG8		-17.8701	
ADAM8		-17.8744	
ZNF724		-17.8798	
PLEK		-17.8824	
ZNF567		-17.892	
IDUA		-17.8925	
TRAPPC3		-17.8965	
MRPL53		-17.8985	
POLR2L		-17.8991	
SLC39A10		-17.9041	
PRAM1		-17.9143	
KIF1A		-17.9186	
IFNGR1		-17.9194	
PLPP3		-17.9202	
SP6		-17.9359	
MRPS36		-17.938	
UBA3		-17.9506	
ENTPD7		-17.9522	
CARD18		-17.9554	
MARCH9		-17.9594	
KLHL4		-17.9641	
SNX17		-17.9674	
FUT4		-17.9819	
SLC6A1		-17.9834	
BAALC		-17.9851	
TNFRSF21		-17.9862	
HLA-DOA		-17.9872	
CACNA2D4		-17.9888	
UBE2S		-17.9919	
GAB2		-17.9932	
IRF5		-17.9933	
C17orf67		-17.9945	
RDH10		-17.9973	
GUCY2C		-17.9974	
TRAM1		-18.0078	
DOLPP1		-18.0123	
MRAS		-18.0153	
PLSCR3		-18.0251	
PEF1		-18.0255	
SUPT7L		-18.0327	
GPR55		-18.0365	
PRELID1		-18.0404	
SNAP91		-18.0411	
IRX6		-18.0426	
SOX8		-18.0439	
TRPM2		-18.0518	
DAD1		-18.053	
PIGK		-18.0687	
TGFBI		-18.0688	
AQP5		-18.0692	
KIF20A		-18.0778	
RSRP1		-18.0824	
RHPN1		-18.0975	
WWOX		-18.1021	
S100A12		-18.1034	
POLI		-18.1045	
RAB42		-18.1057	
CADM1		-18.1129	
SNX18		-18.1261	
SLA2		-18.1271	
ST8SIA2		-18.1271	
ZFP14		-18.1289	
ZIK1		-18.1291	
KBTBD11		-18.1373	
CYBRD1		-18.1429	
ABHD17A		-18.1443	
PCDHGA4		-18.1502	
UQCC2		-18.1535	
DRAXIN		-18.1543	
SIRPB2		-18.1545	
TUBA1B		-18.1651	
FAM83H		-18.1666	
FBH1		-18.1745	
ASTE1		-18.1824	
ZNF12		-18.183	
C2orf66		-18.1843	
TBC1D2B		-18.188	
SERPINA1		-18.191	
EFCAB13		-18.1976	
IFI16		-18.1984	
SLC5A4		-18.201	
ITPK1		-18.2096	
PPP1R35		-18.211	
SORCS3		-18.2119	
FAM20A		-18.2128	
ZNF235		-18.2153	
GPR84		-18.2182	
ZSCAN23		-18.2296	
MOSPD2		-18.2322	
ARF4		-18.2348	
MGST1		-18.2357	
ACER2		-18.2379	
MFAP2		-18.24	
CLSTN3		-18.2407	
VIPR2		-18.2476	
ACAP3		-18.2569	
MCCC2		-18.2589	
CSMD2		-18.26	
MRPL41		-18.2603	
IL18BP		-18.2618	
FDPS		-18.2657	
PCDHB2		-18.2752	
ZNF101		-18.2756	
TBC1D31		-18.2778	
C1orf53		-18.2782	
LRRC4		-18.2843	
ANKRD34C		-18.2846	
ZNF599		-18.2963	
CC2D2B		-18.312	
TEX35		-18.3136	
SLC36A4		-18.3176	
PLSCR4		-18.3205	
ATP1B3		-18.3263	
GALNT10		-18.3289	
PLA2R1		-18.3339	
CD48		-18.339	
CD300C		-18.34	
GPR176		-18.3544	
RNASE6		-18.358	
PTGS2		-18.3594	
ANPEP		-18.3632	
CNTNAP2		-18.3707	
HR		-18.3708	
PLPP2		-18.3724	
IFT140		-18.3749	
GNG12		-18.3856	
NLRP12		-18.3874	
DSEL		-18.4009	
UBP1		-18.4106	
SIX5		-18.417	
KLKB1		-18.418	
NUDT16		-18.447	
ZNF823		-18.4479	
HEY2		-18.4482	
LAMP1		-18.4521	
SFXN1		-18.4532	
ARFRP1		-18.4534	
PLSCR1		-18.4638	
BTBD9		-18.4662	
TRIM52		-18.4724	
FGL2		-18.4835	
SEC61B		-18.4851	
ACBD6		-18.4863	
NMNAT2		-18.4893	
HHLA3		-18.4909	
COL9A2		-18.4941	
ABCA2		-18.4982	
HSD17B14		-18.5071	
TMEM163		-18.5084	
MRGPRE		-18.5268	
PKHD1L1		-18.5304	
RCE1		-18.5304	
KCNMB3		-18.5319	
GPR12		-18.5514	
CCR5		-18.5534	
SEC11C		-18.5536	
TMEM39A		-18.558	
PPT2		-18.5692	
CD300E		-18.573	
GBA		-18.5742	
PLS3		-18.5744	
GBP4		-18.5764	
IL10		-18.578	
SMO		-18.5787	
CLEC7A		-18.585	
C4orf3		-18.585	
NPAS1		-18.5885	
LILRB3		-18.5887	
CD74		-18.5939	
CLEC1A		-18.6069	
HSPB7		-18.6122	
C1orf74		-18.6155	
AKR1E2		-18.6182	
NRIP2		-18.6447	
PMM1		-18.6474	
DTX1		-18.6598	
SLAIN1		-18.6609	
PTPN9		-18.6643	
SEMA3A		-18.6654	
DOCK8		-18.6835	
PDIA6		-18.6836	
MCRS1		-18.7089	
MAGI3		-18.7108	
AUH		-18.7116	
MTRNR2L6		-18.7118	
CACNA1G		-18.7164	
DPAGT1		-18.7217	
ZNF283		-18.7225	
PROCR		-18.7279	
HAUS7		-18.7321	
TAC4		-18.7375	
LILRA5		-18.7412	
TPD52L2		-18.7553	
GRK1		-18.7555	
GPR65		-18.758	
CAMK1D		-18.768	
PRPS2		-18.7809	
ECT2		-18.781	
OSM		-18.7871	
ADAMTSL1		-18.7888	
CCDC122		-18.7963	
DISC1		-18.7974	
CBFA2T3		-18.7977	
NAAA		-18.7993	
POGLUT1		-18.8027	
C1QB		-18.816	
INF2		-18.8199	
STK11IP		-18.8377	
SGIP1		-18.8438	
NUDT8		-18.8453	
TNFSF4		-18.85	
APC2		-18.8613	
SHB		-18.8636	
PROX1		-18.8649	
EPS8L3		-18.8671	
TNFRSF10A		-18.8691	
OBP2B		-18.8704	
SEMA3F		-18.8916	
TRA2A		-18.8994	
TRAF3IP3		-18.9002	
MT3		-18.9132	
TMEM26		-18.9208	
GPRC5A		-18.922	
ZNF835		-18.9286	
CD300LF		-18.9352	
TMEM79		-18.9389	
PGAP3		-18.9408	
HSPB3		-18.9483	
ROR2		-18.9629	
TPM1		-18.9645	
ZDHHC14		-18.976	
SPATA6		-18.979	
PRDX4		-18.9806	
CEACAM4		-18.9814	
IAH1		-18.9834	
MLLT3		-18.9904	
ZNF836		-18.9943	
RALB		-18.9961	
KLF4		-18.9985	
DPT		-19.0016	
PLPP5		-19.0017	
ELMO3		-19.0082	
COL26A1		-19.0127	
CAPN14		-19.0138	
EME2		-19.0275	
NUMBL		-19.0284	
HBA1		-19.0303	
MAP3K8		-19.031	
RAC3		-19.0321	
ZNF792		-19.0361	
SEC14L5		-19.0366	
OXCT2		-19.0404	
TGOLN2		-19.0584	
PITPNA		-19.0586	
MYBL1		-19.06	
UBXN10		-19.0645	
SYNE1		-19.068	
RNF44		-19.0716	
PTGER4		-19.0735	
HLA-DPB1		-19.0779	
ACTN4		-19.08	
TRPM7		-19.0847	
CFP		-19.085	
LILRA6		-19.0882	
ZFP28		-19.0888	
DNM3		-19.0963	
GCH1		-19.1008	
CAPN5		-19.1016	
RGS7BP		-19.1283	
ATP10A		-19.1297	
FCGR1A		-19.1306	
TRAF4		-19.1332	
BDH1		-19.1341	
FIGNL2		-19.1361	
NUDT4		-19.1443	
BCAS4		-19.146	
SLC30A4		-19.1472	
RAB15		-19.1473	
WDFY4		-19.1518	
GPRASP2		-19.1527	
GSDMB		-19.1609	
KCNN4		-19.1612	
SSR2		-19.1615	
PTPRC		-19.1668	
PTPRCAP		-19.1669	
RNF112		-19.1703	
ETNK2		-19.1741	
C1QC		-19.1759	
VENTX		-19.1803	
CYFIP2		-19.181	
NPAS3		-19.1812	
TAP2		-19.1952	
PRRG3		-19.2118	
NDUFA13		-19.2134	
CNRIP1		-19.2148	
OLFML1		-19.2174	
ARHGAP33		-19.2235	
ZNF785		-19.2277	
TCTEX1D2		-19.2412	
FCN1		-19.2417	
LRRC27		-19.2475	
GEMIN8		-19.2599	
PSAT1		-19.2616	
NIPA1		-19.2698	
AAK1		-19.2746	
ZNF417		-19.2823	
PRICKLE2		-19.2913	
PPP2R5C		-19.2966	
ZNF763		-19.3009	
PTPN21		-19.3053	
RGN		-19.3055	
FUT7		-19.3074	
EFNB3		-19.3233	
ST14		-19.3278	
DLL4		-19.3293	
MDM1		-19.331	
SYTL1		-19.3375	
FOSB		-19.3482	
INHBA		-19.3503	
SPP1		-19.36	
EMP1		-19.3635	
HAVCR2		-19.3688	
PIF1		-19.3815	
RHAG		-19.3828	
SELE		-19.3831	
LOXL2		-19.3903	
TTC14		-19.3948	
SLAMF8		-19.3978	
DENND3		-19.4028	
GSAP		-19.4047	
ABCB8		-19.4057	
TBCD		-19.4065	
TP53I3		-19.4069	
KCNT2		-19.408	
CHST6		-19.4096	
C19orf18		-19.4163	
GFI1B		-19.4173	
CACNA1B		-19.4211	
ABCA6		-19.4255	
PTPN7		-19.4294	
NDUFA1		-19.4395	
TLR4		-19.4396	
MFSD1		-19.4652	
COL4A1		-19.4712	
PGRMC1		-19.4713	
EPHA4		-19.4841	
PADI4		-19.4867	
RTL3		-19.4984	
LIF		-19.5145	
MTRNR2L12		-19.5146	
GTSE1		-19.5173	
ADGRG2		-19.5176	
MCEMP1		-19.5192	
CCDC65		-19.5232	
ZNF114		-19.5248	
MCAM		-19.5285	
SSH3		-19.5295	
ZNF225		-19.5333	
CXorf40B		-19.5334	
PARP14		-19.5364	
PLP1		-19.5402	
MOB1A		-19.5425	
CST7		-19.5428	
NPFF		-19.5477	
IFI44L		-19.559	
CNTNAP1		-19.5735	
MYCN		-19.5756	
RAB39B		-19.5778	
KLHL13		-19.58	
WNT2		-19.5893	
MPL		-19.5966	
ATP5MPL		-19.5979	
ABI3BP		-19.5982	
SIDT1		-19.5993	
ZNF503		-19.6032	
CAPNS1		-19.6087	
DTYMK		-19.6118	
AQP9		-19.6143	
OXER1		-19.6256	
EGLN2		-19.6275	
C5orf51		-19.6299	
C19orf25		-19.6301	
LRP5L		-19.6357	
PAQR9		-19.6384	
PCCA		-19.6439	
ROPN1B		-19.6605	
